cloud_index,x_m,y_m,z_m,yaw_deg,range_descriptor,angle_descriptor,source_id,cloud_path
9200,22.7500982,15.4200156,0,-135.000302,1.93641615;8.09248543;16.271677;18.728323;14.8612719;24.8150291;33.2832375;22.8497124;33.1098289;55.1213875;74.0057831;133.612732;167.404617;72.9364166;90.2138748;105.167633;81.3699417;58.8786163;54.6763039;80.6416168;64.2658997;45.8150291;48.6358376;46.1329498;38.5086708;27.2890167;34.3179207;27.1387291;19.9421959;23.1040459;17.9537582;28.8670502;49.1445084;38.4335251;33.7167625;15.728323;59.3237038;60.8901711;10.2832375;0,38.5780373;41.6878624;28.4450855;38.7514458;29.0924873;27.6763;31.3121395;36.5144501;26.9075146;35.7283211;28.3237;34.1849747;49.213871;42.7225456;38.3641624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.1676302;50.8323708;62.3872795;61.5491333;96.8034744;122.838165;123.572258;141.7052;139.716766;122.982666;120.231216;92.7803574;70.1098328;51.5895996;37.6994247,45,solid_clouds/keyframe_435.pcd
9280,22.7593746,15.4184471,0,-134.965529,1.79444456;7.23888874;14.9499998;17.3999996;14.7222223;23.4000015;33.9055557;20.422224;30.25;55.3666687;66.3055573;128.322235;162.261108;69.1999969;96.3611069;93.6777802;69.4277802;55.3055573;46.1222229;74.0333328;60.2611084;38.3222237;51.7277756;44.705555;35.6444435;33.2333336;33.8111115;25.7222214;17.3777771;17.6166668;19.3111115;29.1277771;44.1111107;35.961113;34.2277794;11.4333334;53.211113;60.8333359;11.6499996;0,37.5277863;39.25;27.6888885;36.216671;28.6944427;25.4444447;28.6444435;35.3888893;27.1166649;33.961113;27.5444431;32.0944443;42.6222305;39.922226;37.8222237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.7666674;50.1944504;59.2333412;57.2611122;83.5611115;113.633347;112.199997;144.455551;134.583344;122.027786;108.238892;91.0388947;62.3333435;49.3833351;35.9055634,45,solid_clouds/keyframe_436.pcd
9360,22.7534648,15.4175228,0,-135.02055,1.8166666;7.02222252;15.3722219;17.5611115;14.666666;22.0499992;32.0999985;20.3555546;30.4388905;52.3944435;67.0000076;128.811111;157.011108;80.8499985;85.0611115;94.8166656;69.75;57.9166679;46.9388885;75.2055588;53.288887;45.4166641;44.6222229;50.4111099;33.3166656;34.7277756;28.0944443;19.4722233;17.3111115;15.5944443;22.705555;23.4277763;46.1333313;40.0833359;25.5722218;15.3166666;52.4777756;65.4166718;11.0388889;0,36.3388901;37.3833313;28.2277775;35.994442;28.0833321;26.7944431;29.4555531;35.0888863;26.4888878;30.8999977;27.2000008;33.255558;42.3555603;37.8111076;37.6666679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.7166672;49.8999977;56.8777771;59.3944397;90.5611191;99.3499985;116.394463;140.677795;137.89444;120.933334;110.244453;85.8555679;59.4333344;48.433342;35.8555565,45,solid_clouds/keyframe_437.pcd
9440,22.7533734,15.4300693,0,-134.934998,2.39560461;6.82966995;15.0109882;17.3461533;14.7417583;22.5769234;38.2142868;27.1373634;37.1263809;52.9780273;71.5769272;123.06044;154.769226;67.0439529;88.8571396;101.664825;72.0164795;61.6153793;52.2142868;69.0164871;65.8186798;46.7747269;46.7747231;50.7527466;36.6373634;27.1538467;37.6813202;23.6813202;16.8131866;16.8461533;20.2912102;25.3681335;51.2967033;34.67033;32.9450569;14.0384617;54.8626366;60.1483574;13.4340658;0,36.0329666;39.10989;24.7692299;35.9230766;27.9670315;28.3186798;32.32967;31.7582397;28.2802181;32.8406601;28.4999962;31.7582417;43.5494499;38.2912102;37.5934067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.0274715;49.0769272;61.1923027;58.406601;94.3186798;115.868141;115.554955;140.06044;142.505508;123.901085;109.483513;91.7747345;67.6373749;52.5109901;36.8406601,45,solid_clouds/keyframe_438.pcd
9520,22.7543767,15.4175419,0,-135.034623,1.78688526;7.19672108;14.8306007;17.3169403;14.1147537;22.7431698;31.8688526;20.4590168;31.9945374;52.0054665;68.6721344;122.038269;152.568298;72.3661194;85.918045;97.2021942;74.6830597;54.9672089;51.8032799;69.5136642;64.3278656;42.9945374;50.2513695;43.9235001;39.1530075;25.147541;39.6229477;27.8087444;17.0710392;21.7759571;17.0109291;30.5519123;46.0109291;36.6885262;32.5956306;13.0054646;53.1092911;55.1530075;11.5901642;0,35.3606529;36.7923508;26.1639347;35.0710411;27.9344254;26.0437164;28.7868862;35.3606644;25.6229515;31.196722;27.7923489;30.7431679;43.8196716;39.5409813;35.7377052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.7049179;48.0054626;57.2568283;58.3005486;95.9289627;119.37706;111.387985;138.251343;133.398911;120.622955;111.491806;87.7322464;63.4262276;49.2131119;34.775959,45,solid_clouds/keyframe_439.pcd
9600,22.7595552,15.4092113,0,-122.746909,2.10828018;8.44585991;17.2356682;19.4904461;13.7834396;23.6496811;29.3248405;22.6942692;25.3057327;64.1783447;97.5477753;128.904465;167.445862;82.5796204;92.5223007;108.1465;74.6815262;41.2038193;52.7197456;63.1401291;51.2738838;49.6050987;43.509552;46.2738876;36.0063705;24.6878986;26.6560516;18.5796185;19.8343945;14.3312101;10.3630571;24.4394913;35.0891724;38.0573235;24.2993622;14.4076433;33.0127411;73.2293015;12.7324839;0,33;31.0700645;34.7770729;31.1974506;30.5159225;30.9745235;40;34.936306;21.7515945;39.9872589;47.509552;45.2611389;45.6751595;26.0764351;11.5859861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.05732489;61.1337585;61.4267502;92.5796127;102.050949;111.547775;125.8535;122.267517;125.070061;107.458595;86.8981018;60.3757973;54.3885345;38.7324829;43.1783409;33.1592369,45,solid_clouds/keyframe_440.pcd
9680,24.6512936,13.3187331,0,-149.199034,2.53179193;8.8612709;14.5953751;17.5028915;15.919075;28.2138729;40.2601166;33.4508667;82.5433502;70.1040497;60.5028877;53.8439293;43.6994209;39.6994209;43.1329498;44.9132957;49.0982628;49.6473999;48.3121414;47.1156082;42.624279;39.757225;33.1907539;36.5202293;43.3930626;49.0635834;35;28.5606918;19.7919064;18.2774563;20.2774563;18.728323;10.6705198;13.9768782;13.1676292;27.2543373;18.8497105;24.705204;8.10982609;20.3815022,14.6705198;28.2254333;21.1791916;21.433527;16.2716751;19.4277458;16.213871;13.9421959;15.2196541;9.20809174;10.8843937;16.705204;12.2485542;16.537569;19.7109833;12.16185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.8786116;27.2658939;51.537571;63.479763;73.0346909;86.2774582;107.624268;97.2312241;101.098274;102.757225;90.6936493;104.988449;60.1213875;39.0115585;31.2080898,45,solid_clouds/keyframe_441.pcd
9760,24.6413479,13.3069941,0,135.069319,1.38864625;5.38427925;11.5414848;13.5021839;10.965066;15.1572046;22.7379913;10;33.6506538;51.716156;86.6288223;109.890839;100.017456;98.7030487;95.3449707;96.7336273;117.296936;139.615707;145.475983;83.4454117;58.213974;44.4323158;40.3449783;44.2358093;54.825325;56.213974;42.6506577;25.6637554;15.069869;11.1703053;8.93449783;15.9825325;11.7554588;7.31004381;17.0218334;14.3668118;23.8427944;25.7379913;9.27511024;19.0786037,65.2969513;94.5764084;96.6200714;132.179047;106.336235;96.2838287;88.4104614;69.5764008;76.0698471;76.7379761;53.9825287;28.9999981;24.358078;21.8951969;16.9170284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.2707424;44.0261993;53.7772903;52.751091;50.2008781;53.93013;40.8515358;37.7554626;59.9388695;54.1004448;71.0218201;73.4104614;56.1921387;24.5982533;48.2576447,45,solid_clouds/keyframe_442.pcd
9840,24.6418615,13.3005319,0,135.005012,1.43697476;5.47899151;11.6386547;14.12605;9.78991604;14.2310925;20.1512604;9.42016792;36.714283;47.6848717;76.9621887;112.256302;98.6176453;93.1302414;92.3949585;98.3025208;114.705879;124.08403;143.680664;79.2773132;58.6386566;52.6806717;42.9411774;42.0042038;51.0126038;52.2016792;41.7773132;26.4789925;19.0966396;11.3865547;10.2689075;14.5588236;7.0168066;8.68907547;13.2226887;15.1554623;22.7521;25.9831924;8.46218491;19.9915962,65.2731171;89.9033661;96.5882339;124.701683;100.57563;103.760498;82.1260529;70.1302414;73.1218567;74.9159775;49.8907585;32.626049;24.7268887;21.0756321;16.0462189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.6722736;42.9327774;51.5084;52.336132;48.584034;51.6890755;38.294117;41.2605095;55.0378151;52.0588226;61.6596642;75.8529358;56.6932793;23.6302509;49.7310905,45,solid_clouds/keyframe_443.pcd
9920,24.6501995,13.3048231,0,135.003177,1.40969169;5.67400885;11.4185028;13.5947142;10.5418501;14.6960354;22.2466965;9.93832588;39.3832588;50.6740074;85.0176239;121.590302;99.5550537;99.1894302;100.916306;104.057266;121.281929;140.969177;151.105728;82.7753296;54.4361191;51.7048454;40.2246704;43.0220261;59.1894264;56.2511024;44.9471359;24.4933929;19.0792961;10.3436127;9.46255493;17.7004395;9.17180634;7.0969162;15.9339209;13.1321583;22.1982384;27.3083687;10.017621;19.3964767,67.6696091;92.1629944;101.563881;133.462555;104.189423;102.84581;90.1233368;80.634346;80.8105621;78.5858917;52.0704842;33.2422905;24.5814991;22.533041;15.5506611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.3083706;45.0440483;54.1409683;54.8766518;50.2599144;54.4801788;41.4185028;39.5682793;61.8942757;55.7356834;68.4845734;76.8237839;58.5726891;24.546257;49.964756,45,solid_clouds/keyframe_444.pcd
10000,24.6415329,13.3097393,0,135.035399,1.68888891;5.14666653;12.2577782;13.9111109;13.0311108;19.5377769;25.4266663;11.4533339;44.1111107;60.4044456;90.9599991;116.168892;107.368881;97.2533417;99.7199936;102.524452;117.048889;127.853333;140.622223;81.2444458;59.5066681;48.4577789;45.1555557;47.8177795;54.0222244;49.6088867;42.7022247;28.9333344;23.5466671;13.5555553;6.26666641;16.5911102;13.2666664;6.71999979;15.8844442;14.0444441;19.4444466;30.8177776;6.84888935;19.2444458,68.8666611;93.4088898;103.564445;133.320007;105.440002;111.164436;95.0266647;79.3199997;71.4177704;86.8444443;50.4311104;29.0844421;25.6133327;22.3244457;17.5200005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.422224;43.7777824;56.8311195;55.0044479;52.6666718;51.4711151;41.3466721;37.0888977;60.4666672;59.3688965;72.0177841;76.5244446;53.9111099;23.1688862;48.7555618,45,solid_clouds/keyframe_445.pcd
10080,24.6509593,13.3102522,0,135.067482,1.42035401;5.74778748;11.1769915;14.3185844;11.6504421;18.8407078;24.6681404;10.6327429;42.0929146;59.8362808;93.9026642;129.225662;111.960182;95.9911499;99.2566452;101.95575;115.398232;130.075211;141.823013;84.5486679;60.1106186;50.2654877;39.4778748;44.1371689;54.0177002;52.7787628;38.7787628;30.9734497;18.353981;8.16814137;6.08849573;16.9115047;10.4955759;7.61061954;16.3628311;14.0884953;22.0796471;28.0973434;7.55309725;19.5354004,68.2477875;91.0663681;103.78318;130.318604;105.703537;106.455734;97.0088501;79.3406906;67.9690247;85.9867172;50.3539848;33.8628349;25.2035389;22.4911499;18.4778748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.2123909;44.6194687;54.442482;55.0531044;53.5575333;54.668148;40.6415939;40.3274307;62.86726;59.8584099;71.5221176;76.2743225;55.0619507;23.3849545;48.6460228,45,solid_clouds/keyframe_446.pcd
10160,24.3027095,12.5503697,0,-112.772476,4.23762369;12.7128716;29.6633663;29.8316841;33.3465347;60.9802017;71.0297012;52.8811874;51.8019753;63.3168297;38.5445557;19.5049515;14.6633663;17.9801979;22.7920799;21.6534653;22.594059;18.0495052;17.8415852;21.4851494;11.6435642;15.2475243;12.2475243;9.2970295;8.79207993;8.06930733;12.39604;5.54455423;11.0495052;5.40594053;1.54455447;3.60396051;7.72277212;1.27722776;5.68316841;2.22772288;15.9603968;5.53465319;0;16.5049515,14.9108925;13.6237631;14.7227716;11.7623768;9.04950523;12.8712883;13.5445538;16.8415833;10.9306927;31.2178211;18.2376213;22.7524738;15.6930704;16.0990105;6.76237631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33.1584129;46.7128716;67.4752502;65.5841599;87.5643616;56.6435623;35.5346527;33.8811874;23.3168316;20.0693073;16.1584167;24.9306927;13.9603977;15.5049505;15.1485157,45,solid_clouds/keyframe_447.pcd
10240,23.5224704,11.5875336,0,95.1061097,1.5;5.7652173;12.5478258;15.1043472;12.3391304;17.2913036;32.9913063;20.5826092;21.5391312;39.1478271;47.6130447;72.7304382;88.326088;98.591301;107.813042;72.3565216;77.326088;79.7869568;82.4217377;101.191307;92.4347916;117.59565;72.7608643;54.1043472;49.5434799;42.6260872;19.7521744;19.0956535;13.7304354;2.152174;6.62608719;9.07391262;5.55652189;8.53913116;8.44347858;24.4521732;17.0565224;5.14782619;36.9608727;55.8260841,75.4782639;49.6782646;28.8565178;57.4869537;62.7391281;62.2782593;71.1652145;87.5217361;71.1869507;99.4652176;83.343483;87.2347794;73.3130417;51.0565186;7.43478298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.59130478;14.7130451;18.9086952;27.1869564;23.2043457;17.5739136;20.2260876;50.804348;79.7260742;78.0521698;74.6391296;69.7043457;66.5043488;74.8695602;76.4999924,45,solid_clouds/keyframe_448.pcd
10320,23.5273958,11.5795454,0,95.1475663,1.4043479;5.21304321;11.652174;14.1999998;12.2869568;19.065218;29.1173935;19.913044;22.5608692;41.7521706;49.4478226;73.0956497;88.3521729;105.273911;108.652176;83.3087006;67.3869553;73.4086914;89.7304382;106.5;85.6347809;125.113037;81.5217438;58.7739143;45.0086937;54.6391335;19.6434784;20.2130432;14.6999998;7.86086941;6.0913043;8.66521835;2.55652189;7.56086969;12.0086956;17.7478275;16.6478252;8.45652199;38.7913055;54.7043457,77.8999939;53.3086929;31.9043465;55.9913025;67.8826141;67.0521851;79.2739258;88.9695663;68.5565338;93.4565277;89.6043472;86.6478271;76.0173874;48.5739098;11.5260878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.173913;13.9739151;21.9913044;26.8521729;24.1608696;18.3999996;21.0304337;50.391304;81.6130447;80.7391357;75.3391418;67.9174042;66.9478302;78.4695663;77.9956436,45,solid_clouds/keyframe_449.pcd
10400,23.5300883,11.5840284,0,95.2208781,1.35217392;5.05652142;11.326087;13.4739132;12.717391;17.6565208;32.1130447;19.934782;22.8782635;45.1217346;49.4478264;73.5695648;87.0260925;103.608704;108.808693;77.0130463;78.391304;73.2565231;90.2304382;103.821739;84.6912994;124.073914;77.8217392;64.2913055;45;48.5130424;20.7086964;23.4000015;14.3869572;4.04347849;9.76521683;7.1695652;6.36956549;3.79130435;13.4086962;19.456522;14.7086964;8.58695698;38.782608;55.6521759,79.6217422;49.6695671;32.2260895;57.7478294;63.0826111;66.6608734;78.8478241;88.1086884;71.5826111;104.269569;88.339119;81.42173;80.2608719;46.7000008;11.2434788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.81304312;14.4043484;22.0652199;28.4521732;21.2521744;18.3347836;20.6608696;51.3695641;79.3695602;80.9652176;76.9913025;67.5869522;65.1999893;80.4825974;77.6956558,45,solid_clouds/keyframe_450.pcd
10480,23.5316212,11.5736251,0,95.1947924,1.67811167;5.08583689;12.1115875;14.3905582;13.6223183;18.570816;36.7682419;22.3347645;25.4892693;41.3133087;50.1888351;70.1888351;87.1072922;101.793991;105.377678;71.3519287;68.9485016;74.3991394;75.9313354;107.291855;76.8497849;124.429184;76.5407715;58.1845474;45.3304749;45.7081528;21.1587982;25.1974258;11.8969955;6.81115913;8.44206047;6.99570847;7;6.52789688;9.48497868;18.1759644;13.7167387;8.45493507;38.1287537;60.4678116,72.2403336;48.3004265;30.4678078;53.9485016;62.2575111;68.8369064;75.5665207;84.2274628;67.5665207;105.824036;82.9141541;83.506424;78.2832642;50.5536461;9.50214577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.57081652;15.5836897;21.197422;28.802578;21.8884106;17.6824036;20.6480637;45.1673813;78.6909866;79.1845398;75.733902;68.8497849;68.7510605;77.8154526;71.8841171,45,solid_clouds/keyframe_451.pcd
10560,23.5324126,11.579103,0,95.2217588,1.14718616;5.08658028;11.6017323;13.5064926;12.9870129;18.3506489;34.1688309;22.9004345;23.4458885;42.1082268;51.4588776;76.8484879;80.3722916;105.4935;101.632034;78.0735931;75.2294388;70.3593063;86.5238037;106.476196;89.3766251;123.272736;72.7878799;60.0606079;43.7229424;47.60606;20.8398266;24.181818;14.3116894;7.12986994;8.25108242;8.29004288;4.61471844;7.32467556;10.6883116;18.636364;14.1731596;9.19047642;38.7748909;56.3116875,77.0779343;50.6190491;31.0995693;55.865799;64.5800858;68.3896179;78.6666718;88.3203583;66.9870224;104.744591;85.679657;83.3073578;77.7359467;48.1298676;11.6277046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.17748928;15.0129871;21.1645012;29.5238113;20.6017323;19.4545479;19.7922077;48.5108185;77.2424316;81.4588852;73.3896103;67.3463211;64.6753235;82.6450195;76.4891815,45,solid_clouds/keyframe_452.pcd
10640,23.5271515,11.5780814,0,95.1811533,1.93103456;5.0603447;12.0517235;14.3534489;12.8318968;18.6508617;30.9224148;19.659481;24.0818977;46.7543106;50.5560341;75.2241364;84.1637878;102.814651;105.560341;83.0172424;71.370697;81.1465454;91.0689697;108.073273;90.9353485;124.426727;75.9137955;53.6120682;47.8793106;49.0775871;19.6508617;22.6206894;14.1767235;3.96551728;9.90948296;8.13793087;7.51293087;7.4396553;12.784483;19.3232765;16.2284489;11.7456894;36.5603447;53.8793106,80.8922348;47.4525909;30.7801743;59.0517235;66.400856;67.6680984;82.0344772;90.0689545;70.5775833;106.741394;89.4956818;82.2672272;76.0905075;47.9525871;11.6206903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.625;15.034483;20.4439659;29.4956894;21.9396572;18.2758617;20.7198257;51.4999962;80.9137955;82.2887878;76.8232727;66.728447;65.5646591;80.6465378;79.978447,45,solid_clouds/keyframe_453.pcd
10720,20.9222623,12.8218305,0,166.729368,1.79338837;5.3801651;12.0826454;14.4380169;11.59091;23.1239681;24.107439;13.1652899;21.4669437;55.6528893;46.1446304;37.6818161;30.4710751;33.3305779;49.7933884;56.3264465;48.3677673;53.6570206;117.342979;88.8512421;74.5785065;58.7603302;52.9876022;33.7975235;27.8471069;37.1652908;36.2685966;61.772728;37;50.7479324;69.1735535;48.9710732;56.2107468;59.0371933;73.8347092;0;0;0;0;0,130.979355;131.677673;123.859497;86.793396;46.7190018;22.6487598;14.9793386;8.13636398;9.26446247;8.7107439;7.53719044;6.88842964;5.38429737;3.2892561;1.80165291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.3305779;21.7272739;15.7768583;37.5578537;38.7231369;34.4917336;41.2024765;39.3471069;54.6033058;60.2024803;50.5495834;96.4297409;125.710732;151.123947;127.475189,45,solid_clouds/keyframe_454.pcd
10800,19.01084,13.1404691,0,175.251739,2.37714291;7.37142849;14.7200003;15.9200001;14.5714283;38.9428558;48.8914299;25.1085701;35.2914276;39.8571434;41.0571442;45.2114258;59.8171501;54.3142853;65.5885696;83.3371353;142.97142;94.8571472;76.0742798;64.9314346;41.771431;40.7771454;56.0971413;71.297142;54.2457123;75.1657104;73.0685654;47.1199989;56.7657166;95.862854;74.5314255;2.76571441;0;0;0;0;0;0;0;0,115.217148;146.560013;80.617157;47.0800018;40.4571419;23.2285728;12.6857147;12.851429;6.64571428;8.08571434;8.00571442;8.33714294;7.29714346;4.73142862;5.14857101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37.365715;34.0742874;38.6399994;41.8228531;42.6114311;64.5028534;44.6228523;50.205719;59.9085732;75.7657166;116.468597;128.754303;136.942886;143.302887;118.742874,45,solid_clouds/keyframe_455.pcd
10880,13.3667542,13.3939877,0,168.132706,4.40816307;12.6734695;28.6530609;31.4081631;35.8877563;45.5204086;44.8061218;33.1020393;29.846941;57.4387779;87.4897919;80.8979568;91.2449036;85.9285736;119.744888;182.734711;143.55101;109.346939;126.377556;94.3061218;24.1428566;4.04081631;2.43877554;2.29591846;2.29591846;1.53061223;2.29591846;2.29591846;1.53061223;0.785714269;0;0.785714269;0;0;0.785714269;4.71428585;44.3571434;6.81632662;0;0,78.8979645;88.0612259;103.091843;72.31633;95.2754974;55.2040863;19.2857132;22.9795933;9.57142925;10.7959185;2.33673453;10.5102043;6.55102015;8.27550983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45.7040863;43.7448997;32.1122475;45.0816345;44.5714264;45.5612259;62.4489822;66.7142792;69.3775482;77.1326599;82.2959137;94.3469391;87.9999924;91.9591827;74.2755127,45,solid_clouds/keyframe_456.pcd
10960,8.83263458,13.5609234,0,174.803893,4.19047642;10.4761906;29.3333321;46.8285713;40.9904747;42.7619019;48.4571381;44.4952393;45.876194;71.0476227;54.8571434;33.3428612;41.3238106;43.0857124;30.0857143;7.70476198;11.257143;9.40952396;11.5333338;18.666666;58.4380989;22.4380951;7.4285717;0.600000024;0;0.600000024;0;0;1.68571424;0.561904788;7.15238094;5.39047623;4.39047623;3.77142859;0;0;0;0;0;0,17.8380966;26.5809536;19.742857;18.6761894;11.5428581;13.1238089;14.7904758;8;12.104763;64.8381042;43.6380959;46.9523773;43.0952454;44.1999969;25.2285728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.923811;25.0761929;18.2857151;24.2285728;36.104763;32.2285728;26.5333347;30.6095257;18.5333328;11.5523815;13.9523811;26.4857159;18.2476177;22.3142853;19.7523823,45,solid_clouds/keyframe_457.pcd
11040,8.02445322,12.6470511,0,-66.6180922,3.36296296;37.1777763;28.0888901;36.2518539;35.6592598;38.2148132;27.370369;32.5185165;35.5111084;38.3851891;47.9777794;46.0740738;55.9703712;65.0370407;54.955555;49.8148193;61.540741;68.9555588;114.644447;40.9703712;25.8148155;12.3407402;20.4888878;11.8000002;17.0370369;10.7259254;16.8814812;28.088892;23.2444458;16.0518532;17.2444458;9.22222233;14;8.60740757;11.044445;16.0148144;19.8444443;40.4666672;18.9777794;16.9999981,8.29629707;4.0370369;5.08148193;6.0666666;6.65185165;7.15555573;16.5481491;35.2666664;69.7851791;92.5777817;88.3481445;88.7999954;68.7185211;46.4814796;9.45185184;5.07407427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.04444444;26.5925922;88.6592636;95.7555618;66.2074127;54.8444481;53.629631;56.2740707;56.3629646;51.8444443;72.2296371;43.6444359;23.8592567;24.0888882,45,solid_clouds/keyframe_458.pcd
11120,8.12729849,10.7504274,0,-114.04674,3.68794346;19.2056732;41.8156013;59.5035439;42.4468079;40.7588654;23.1205673;31.3616982;28.7517719;36.0992928;40.4042511;41.2553177;50.7092247;69.4822693;134.460999;78.1702194;61.886528;34.1773071;31.7801437;34.7659569;25.0070934;26.2340431;29.9787216;38.9574471;91.985817;121.411346;37.1276588;23.624115;21.6453896;12.0070915;18.5673771;16.0709209;10.7730503;12.5957441;10.680851;6.46099234;11.1702127;0;0;0,36.9787216;49.8297844;29.7517738;42.5602837;58.9716377;31.8936157;14.1276588;14.4326239;7.85106373;9.22695065;9.72340393;4.48226929;3.48936152;4.44680882;0.886524796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.09219837;16.680851;30.4964523;88.3333359;84.9219894;88.2198639;81.7801514;98.7234116;117.24823;125.922005;119.93618;100.531929;47.9574509;48.0212784;42.6241188,45,solid_clouds/keyframe_459.pcd
11200,6.73991775,9.17885793,0,-150.882024,2.88311696;15.4675331;31.1731606;41.3766212;41.9696999;65.7922058;44.8398285;31.1385288;42.1731606;44.5065002;77.9004288;61.7792206;36.3939362;25.6623363;33.6883125;39.0909081;31.7532444;39.7402573;41.1991348;41.2121201;52.4199066;56.7965393;76.8831177;21.4199123;20.0043297;8.97835541;18.6147175;14.1168823;11.4415579;9.67532444;10.39394;8.86147213;1.72294366;0;0;0;0;0;0;0,78.1991272;93.1125488;56.67099;25.7186146;20.3376617;18.7835484;15.1342001;17.939394;15.8354979;14.636363;14.7229424;17.8268394;11.969697;22.1168861;10.7922077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.60606098;7.18181849;12.8225117;16.3593082;17.2943726;48.7878723;66.649353;67.6233826;58.4675293;59.0649376;55.4415588;53.8398209;59.5064888;65.3160172;74.3116913,45,solid_clouds/keyframe_460.pcd
11280,0.939448712,7.62413029,0,-156.177047,4.03603601;12.1081076;28.1711712;41.3423424;41.6216202;70.5090103;32.8738747;35.5495491;41.1396408;38.6891861;70.0495529;80.1936874;89.8828735;28.2162132;26.2342319;28.4594574;24.9324341;23.0540543;21.2747746;21.7342339;17.3648643;20.8063068;19.8513527;17.5180168;12.3558559;7.16666698;9.79729652;4.4549551;8.86486435;0.977477491;1.31981981;2.50450444;3.47747755;2.99549532;5.4594593;2.5;3.02252269;7.0900898;2.65765762;7.52252245,23.8873882;26.261261;28.1486473;37.5585632;43.1126099;53.5045052;60.5990982;31.8513489;45.7972984;40.4729729;50.2026978;39.6711731;23.8243256;10.4189177;3.0405407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.00450468;21.8198204;15.8108101;27.5405407;29.3873863;31.0765762;30.4729729;35.1891899;32.977478;36.6126099;26.4549541;21.905407;20.0991001;24.7432442;19.4819813;19.8513489,45,solid_clouds/keyframe_461.pcd
